County total,13245,8608,3681,19328,44862,7039,7192,2812,901,10905,1442,36439,19328,55767,159804,59175,287,106,Komárom-Esztergom county,County total
Districts,,,,,,,,,,,,,,,,,,,Komárom-Esztergom county,Districts
J01 Balassagyarmati,2706,1824,699,3727,8956,1221,1385,526,170,2081,268,7310,3727,11037,31767,11774,288,107,Komárom-Esztergom county,J01 Balassagyarmati
J02 Bátonyterenyei,1389,835,334,2215,4773,836,806,331,124,1261,174,3819,2215,6034,16956,6149,281,102,Komárom-Esztergom county,J02 Bátonyterenyei
J03 Pásztói,2167,1411,599,3135,7312,1031,992,383,123,1498,215,5675,3135,8810,25405,9283,288,105,Komárom-Esztergom county,J03 Pásztói
J04 Rétsági,1568,1290,472,2278,5608,854,744,309,108,1161,179,4491,2278,6769,19801,7424,293,110,Komárom-Esztergom county,J04 Rétsági
J05 Salgótarjáni,4117,2355,1129,6245,13846,2429,2660,1030,294,3984,484,11585,6245,17830,50180,18504,281,104,Komárom-Esztergom county,J05 Salgótarjáni
J06 Szécsényi,1298,893,448,1728,4367,668,605,233,82,920,122,3559,1728,5287,15695,6041,297,114,Komárom-Esztergom county,J06 Szécsényi
Statistical micro-regions,,,,,,,,,,,,,,,,,,,Komárom-Esztergom county,Statistical micro-regions
K01 Balassagyarmati,2706,1824,699,3727,8956,1221,1385,526,170,2081,268,7310,3727,11037,31767,11774,288,107,Komárom-Esztergom county,K01 Balassagyarmati
K02 Bátonyterenyei,1509,947,414,2444,5314,942,861,352,135,1348,189,4218,2444,6662,18892,6916,284,104,Komárom-Esztergom county,K02 Bátonyterenyei
K03 Pásztói,2167,1411,599,3135,7312,1031,992,383,123,1498,215,5675,3135,8810,25405,9283,288,105,Komárom-Esztergom county,K03 Pásztói
K04 Rétsági,1568,1290,472,2278,5608,854,744,309,108,1161,179,4491,2278,6769,19801,7424,293,110,Komárom-Esztergom county,K04 Rétsági
K05 Salgótarjáni,4026,2261,1066,6060,13413,2341,2616,1014,287,3917,470,11270,6060,17330,48634,17891,281,103,Komárom-Esztergom county,K05 Salgótarjáni
K06 Szécsényi,1269,875,431,1684,4259,650,594,228,78,900,121,3475,1684,5159,15305,5887,297,114,Komárom-Esztergom county,K06 Szécsényi
Size-groups of population,,,,,,,,,,,,,,,,,,,Komárom-Esztergom county,Size-groups of population
Towns,,,,,,,,,,,,,,,,,,,Komárom-Esztergom county,Towns
Together,5682,3350,1083,8091,18206,2836,3538,1426,359,5323,646,15438,8091,23529,65405,23670,278,101,Komárom-Esztergom county,Together
Villages,,,,,,,,,,,,,,,,,,,Komárom-Esztergom county,Villages
  199 and less,84,57,12,177,330,49,58,16,6,80,11,233,177,410,1091,351,266,86,Komárom-Esztergom county,  199 and less
Together,7563,5258,2598,11237,26656,4203,3654,1386,542,5582,796,21001,11237,32238,94399,35505,293,110,Komárom-Esztergom county,Together
Total,13245,8608,3681,19328,44862,7039,7192,2812,901,10905,1442,36439,19328,55767,159804,59175,287,106,Komárom-Esztergom county,Total
Of which:,,,,,,,,,,,,,,,,,,,Komárom-Esztergom county,Of which:
Data of localities,,,,,,,,,,,,,,,,,,,Komárom-Esztergom county,Data of localities
County seat,,,,,,,,,,,,,,,,,,,Komárom-Esztergom county,County seat
J05 K05 Salgótarján,2377,1218,484,3658,7737,1398,1759,677,165,2601,289,6680,3658,10338,28232,10157,273,98,Komárom-Esztergom county,J05 K05 Salgótarján
Other towns,,,,,,,,,,,,,,,,,,,Komárom-Esztergom county,Other towns
J01 K01 Balassagyarmat,1092,707,169,1510,3478,462,637,270,65,972,122,2940,1510,4450,12360,4432,278,100,Komárom-Esztergom county,J01 K01 Balassagyarmat
J02 K02 Bátonyterenye,804,525,203,1226,2758,501,503,202,71,776,104,2308,1226,3534,10024,3732,284,106,Komárom-Esztergom county,J02 K02 Bátonyterenye
J03 K03 Pásztó,713,463,116,893,2185,248,310,147,34,491,63,1783,893,2676,7608,2747,284,103,Komárom-Esztergom county,J03 K03 Pásztó
J04 K04 Rétság,220,153,41,233,647,93,114,46,14,174,26,588,233,821,2374,906,289,110,Komárom-Esztergom county,J04 K04 Rétság
J06 K06 Szécsény,476,284,70,571,1401,134,215,84,10,309,42,1139,571,1710,4807,1696,281,99,Komárom-Esztergom county,J06 K06 Szécsény
Villages,,,,,,,,,,,,,,,,,,,Komárom-Esztergom county,Villages
J04 K04 Alsópetény,45,26,13,66,150,21,18,10,3,31,6,115,66,181,516,185,285,102,Komárom-Esztergom county,J04 K04 Alsópetény
J03 K03 Alsótold,23,13,1,26,63,3,5,2,.,7,1,44,26,70,194,61,277,87,Komárom-Esztergom county,J03 K03 Alsótold
J04 K04 Bánk,39,37,.,78,154,16,23,8,.,31,4,107,78,185,491,152,265,82,Komárom-Esztergom county,J04 K04 Bánk
J05 K05 Bárna,82,41,23,113,259,42,33,17,3,53,14,199,113,312,888,317,285,102,Komárom-Esztergom county,J05 K05 Bárna
J01 K01 Becske,38,24,14,59,135,28,11,9,.,20,2,96,59,155,463,173,299,112,Komárom-Esztergom county,J01 K01 Becske
J03 K03 Bér,22,19,3,34,78,17,11,3,3,17,4,61,34,95,272,99,286,104,Komárom-Esztergom county,J03 K03 Bér
J01 K01 Bercel,132,75,41,196,444,78,60,18,5,83,7,331,196,527,1515,544,287,103,Komárom-Esztergom county,J01 K01 Bercel
J04 K04 Berkenye,36,42,16,76,170,27,16,6,1,23,2,117,76,193,568,205,294,106,Komárom-Esztergom county,J04 K04 Berkenye
J03 K03 Bokor,6,2,.,14,22,3,5,1,.,6,2,14,14,28,67,17,239,61,Komárom-Esztergom county,J03 K03 Bokor
J04 K04 Borsosberény,70,46,25,64,205,30,27,17,9,53,11,194,64,258,805,342,312,133,Komárom-Esztergom county,J04 K04 Borsosberény
J03 K03 Buják,154,106,39,241,540,54,55,24,9,88,11,387,241,628,1799,631,286,100,Komárom-Esztergom county,J03 K03 Buják
J05 K05 Cered,76,44,12,144,276,25,36,11,2,49,6,181,144,325,873,272,269,84,Komárom-Esztergom county,J05 K05 Cered
J03 K03 Csécse,70,43,13,90,216,30,47,9,2,58,4,184,90,274,760,270,277,99,Komárom-Esztergom county,J03 K03 Csécse
J01 K01 Cserháthaláp,23,18,7,24,72,12,15,3,3,21,0,69,24,93,279,114,300,123,Komárom-Esztergom county,J01 K01 Cserháthaláp
J01 K01 Cserhátsurány,60,31,15,81,187,24,36,12,3,51,2,157,81,238,667,242,280,102,Komárom-Esztergom county,J01 K01 Cserhátsurány
J03 K03 Cserhátszentiván,7,6,2,14,29,3,7,.,1,8,1,23,14,37,102,36,276,97,Komárom-Esztergom county,J03 K03 Cserhátszentiván
J01 K01 Csesztve,12,17,9,40,78,16,7,3,.,10,3,48,40,88,256,90,291,102,Komárom-Esztergom county,J01 K01 Csesztve
J01 K01 Csitár,27,23,7,39,96,21,15,3,1,19,2,76,39,115,335,124,291,108,Komárom-Esztergom county,J01 K01 Csitár
J01 K01 Debercsény,4,2,.,8,14,3,4,2,.,6,0,12,8,20,50,16,250,80,Komárom-Esztergom county,J01 K01 Debercsény
J01 K01 Dejtár,107,78,30,120,335,28,37,11,7,55,7,270,120,390,1181,456,303,117,Komárom-Esztergom county,J01 K01 Dejtár
J04 K04 Diósjenõ,148,138,61,234,581,81,89,29,17,135,23,482,234,716,2127,830,297,116,Komárom-Esztergom county,J04 K04 Diósjenõ
J02 K02 Dorogháza,67,36,13,128,244,33,44,18,7,69,7,185,128,313,842,285,269,91,Komárom-Esztergom county,J02 K02 Dorogháza
J01 K01 Drégelypalánk,92,56,32,156,336,46,49,21,11,81,11,261,156,417,1222,469,293,112,Komárom-Esztergom county,J01 K01 Drégelypalánk
J03 K03 Ecseg,63,56,36,109,264,36,30,6,4,40,6,195,109,304,925,357,304,117,Komárom-Esztergom county,J03 K03 Ecseg
J03 K03 Egyházasdengeleg,27,17,12,44,100,8,22,6,2,30,5,86,44,130,376,146,289,112,Komárom-Esztergom county,J03 K03 Egyházasdengeleg
J05 K05 Egyházasgerge,46,28,11,88,173,30,30,14,10,54,13,139,88,227,637,237,281,104,Komárom-Esztergom county,J05 K05 Egyházasgerge
J06 K06 Endrefalva,76,65,41,84,266,62,34,14,9,57,6,239,84,323,1036,447,321,138,Komárom-Esztergom county,J06 K06 Endrefalva
J03 K03 Erdõkürt,24,25,9,58,116,9,12,4,.,16,1,74,58,132,373,125,283,95,Komárom-Esztergom county,J03 K03 Erdõkürt
J03 K03 Erdõtarcsa,38,15,10,52,115,21,19,9,3,31,5,94,52,146,413,152,283,104,Komárom-Esztergom county,J03 K03 Erdõtarcsa
J01 K01 Érsekvadkert,248,187,86,323,844,109,103,37,15,155,23,676,323,999,2978,1135,298,114,Komárom-Esztergom county,J01 K01 Érsekvadkert
J05 K05 Etes,62,56,33,126,277,53,58,20,8,86,10,237,126,363,1063,423,293,117,Komárom-Esztergom county,J05 K05 Etes
J04 K04 Felsõpetény,45,30,16,59,150,19,17,2,2,21,3,112,59,171,508,187,297,109,Komárom-Esztergom county,J04 K04 Felsõpetény
J03 K03 Felsõtold,5,5,.,17,27,4,6,1,1,8,1,18,17,35,91,29,260,83,Komárom-Esztergom county,J03 K03 Felsõtold
J01 K01 Galgaguta,36,28,16,52,132,16,27,5,3,35,5,115,52,167,494,195,296,117,Komárom-Esztergom county,J01 K01 Galgaguta
J03 K03 Garáb,3,.,1,8,12,3,2,.,.,2,0,6,8,14,34,8,243,57,Komárom-Esztergom county,J03 K03 Garáb
J03 K03 Héhalom,79,41,20,108,248,40,40,5,3,48,11,188,108,296,834,290,282,98,Komárom-Esztergom county,J03 K03 Héhalom
J01 K01 Herencsény,44,16,15,65,140,12,23,4,2,29,1,104,65,169,473,164,280,97,Komárom-Esztergom county,J01 K01 Herencsény
J06 K06 Hollókõ,20,10,6,34,70,7,17,1,1,19,1,55,34,89,242,83,272,93,Komárom-Esztergom county,J06 K06 Hollókõ
J01 K01 Hont,24,22,9,44,99,14,20,7,.,27,5,82,44,126,355,130,282,103,Komárom-Esztergom county,J01 K01 Hont
J04 K04 Horpács,11,8,1,15,35,6,4,2,1,7,1,27,15,42,118,41,281,98,Komárom-Esztergom county,J04 K04 Horpács
J01 K01 Hugyag,72,45,22,77,216,43,22,6,5,33,9,172,77,249,749,284,301,114,Komárom-Esztergom county,J01 K01 Hugyag
J01 K01 Iliny,11,7,2,17,37,2,4,1,.,5,0,25,17,42,116,37,276,88,Komárom-Esztergom county,J01 K01 Iliny
J01 K01 Ipolyszög,37,37,24,39,137,20,25,2,5,32,7,130,39,169,557,251,330,149,Komárom-Esztergom county,J01 K01 Ipolyszög
J05 K05 Ipolytarnóc,27,17,12,31,87,26,16,9,3,28,7,84,31,115,355,153,309,133,Komárom-Esztergom county,J05 K05 Ipolytarnóc
J01 K01 Ipolyvece,58,30,14,71,173,22,20,14,8,42,8,144,71,215,633,245,294,114,Komárom-Esztergom county,J01 K01 Ipolyvece
J03 K03 Jobbágyi,135,98,61,211,505,97,62,28,10,100,17,394,211,605,1814,704,300,116,Komárom-Esztergom county,J03 K03 Jobbágyi
J03 K03 Kálló,71,52,68,134,325,105,33,9,19,61,6,252,134,386,1272,561,330,145,Komárom-Esztergom county,J03 K03 Kálló
J05 K05 Karancsalja,93,72,23,157,345,50,63,32,8,103,12,291,157,448,1268,475,283,106,Komárom-Esztergom county,J05 K05 Karancsalja
J05 K05 Karancsberény,76,42,13,78,209,20,33,12,1,46,7,177,78,255,728,264,285,104,Komárom-Esztergom county,J05 K05 Karancsberény
J05 K05 Karancskeszi,120,77,46,148,391,65,66,20,10,96,10,339,148,487,1476,598,303,123,Komárom-Esztergom county,J05 K05 Karancskeszi
J05 K05 Karancslapujtõ,179,123,45,224,571,89,98,44,12,154,15,501,224,725,2100,804,290,111,Komárom-Esztergom county,J05 K05 Karancslapujtõ
J05 K05 Karancsság,77,52,39,106,274,59,28,14,11,53,7,221,106,327,1019,418,312,128,Komárom-Esztergom county,J05 K05 Karancsság
J05 K05 Kazár,116,62,33,188,399,73,60,28,8,96,12,307,188,495,1396,502,282,101,Komárom-Esztergom county,J05 K05 Kazár
J04 K04 Keszeg,32,44,11,70,157,26,12,10,5,27,6,114,70,184,545,204,296,111,Komárom-Esztergom county,J04 K04 Keszeg
J04 K04 Kétbodony,31,26,2,58,117,7,14,5,.,19,3,78,58,136,367,114,270,84,Komárom-Esztergom county,J04 K04 Kétbodony
J03 K03 Kisbágyon,26,15,11,54,106,16,9,3,2,14,2,66,54,120,337,111,281,93,Komárom-Esztergom county,J03 K03 Kisbágyon
J05 K02 Kisbárkány,8,13,6,19,46,9,4,4,.,8,2,35,19,54,169,69,313,128,Komárom-Esztergom county,J05 K02 Kisbárkány
J04 K04 Kisecset,9,3,1,14,27,6,10,1,1,12,1,25,14,39,100,34,256,87,Komárom-Esztergom county,J04 K04 Kisecset
J05 K05 Kishartyán,39,22,14,57,132,14,17,4,2,23,5,98,57,155,447,160,288,103,Komárom-Esztergom county,J05 K05 Kishartyán
J03 K03 Kozárd,10,7,.,20,37,7,5,2,.,7,2,24,20,44,114,33,259,75,Komárom-Esztergom county,J03 K03 Kozárd
J03 K03 Kutasó,4,3,4,6,17,1,2,1,.,3,0,14,6,20,66,29,330,145,Komárom-Esztergom county,J03 K03 Kutasó
J04 K04 Legénd,21,31,7,52,111,23,21,4,1,26,3,85,52,137,388,140,283,102,Komárom-Esztergom county,J04 K04 Legénd
J05 K05 Litke,46,42,36,71,195,49,21,9,5,35,6,159,71,230,729,304,317,132,Komárom-Esztergom county,J05 K05 Litke
J05 K02 Lucfalva,30,26,28,56,140,23,18,7,2,27,4,111,56,167,535,228,320,137,Komárom-Esztergom county,J05 K02 Lucfalva
J06 K06 Ludányhalászi,82,43,28,102,255,55,39,15,5,59,5,212,102,314,924,355,294,113,Komárom-Esztergom county,J06 K06 Ludányhalászi
J06 K06 Magyargéc,42,58,44,50,194,45,24,7,2,33,6,177,50,227,801,380,353,167,Komárom-Esztergom county,J06 K06 Magyargéc
J01 K01 Magyarnándor,90,50,20,120,280,35,30,16,3,49,4,209,120,329,936,327,284,99,Komárom-Esztergom county,J01 K01 Magyarnándor
J05 K02 Márkháza,15,15,7,23,60,15,6,.,3,9,0,46,23,69,211,82,306,119,Komárom-Esztergom county,J05 K02 Márkháza
J02 K02 Mátramindszent,54,43,7,99,203,31,28,9,3,40,8,144,99,243,666,220,274,91,Komárom-Esztergom county,J02 K02 Mátramindszent
J02 K02 Mátranovák,151,51,17,216,435,84,44,21,7,72,6,291,216,507,1359,417,268,82,Komárom-Esztergom county,J02 K02 Mátranovák
J05 K05 Mátraszele,77,33,17,95,222,34,40,15,4,59,8,186,95,281,785,282,279,100,Komárom-Esztergom county,J05 K05 Mátraszele
J03 K03 Mátraszõlõs,108,67,28,170,373,52,62,25,3,90,14,293,170,463,1297,461,280,100,Komárom-Esztergom county,J03 K03 Mátraszõlõs
J02 K02 Mátraterenye,120,64,37,204,425,80,61,23,9,93,14,314,204,518,1459,516,282,100,Komárom-Esztergom county,J02 K02 Mátraterenye
J02 K02 Mátraverebély,96,75,44,177,392,63,72,43,22,137,22,352,177,529,1565,644,296,122,Komárom-Esztergom county,J02 K02 Mátraverebély
J05 K05 Mihálygerge,50,25,7,71,153,14,20,4,.,24,5,106,71,177,479,149,271,84,Komárom-Esztergom county,J05 K05 Mihálygerge
J01 K01 Mohora,57,44,28,74,203,32,31,11,3,45,6,174,74,248,756,305,305,123,Komárom-Esztergom county,J01 K01 Mohora
J05 K02 Nagybárkány,37,41,24,74,176,39,11,6,6,23,7,125,74,199,618,243,311,122,Komárom-Esztergom county,J05 K02 Nagybárkány
J05 K02 Nagykeresztúr,17,10,7,33,67,12,8,3,.,11,1,45,33,78,219,74,281,95,Komárom-Esztergom county,J05 K02 Nagykeresztúr
J06 K06 Nagylóc,116,57,28,154,355,74,42,22,9,73,13,274,154,428,1228,445,287,104,Komárom-Esztergom county,J06 K06 Nagylóc
J04 K04 Nagyoroszi,151,114,38,186,489,106,55,29,14,98,16,401,186,587,1742,666,297,113,Komárom-Esztergom county,J04 K04 Nagyoroszi
J02 K02 Nemti,47,26,8,83,164,25,37,10,4,51,10,132,83,215,589,210,274,98,Komárom-Esztergom county,J02 K02 Nemti
J04 K04 Nézsa,58,63,24,106,251,34,33,20,3,56,3,201,106,307,899,341,293,111,Komárom-Esztergom county,J04 K04 Nézsa
J04 K04 Nógrád,96,68,17,155,336,45,54,26,4,84,12,265,155,420,1161,405,276,96,Komárom-Esztergom county,J04 K04 Nógrád
J01 K01 Nógrádkövesd,48,38,12,69,167,17,23,8,3,34,4,132,69,201,582,214,290,106,Komárom-Esztergom county,J01 K01 Nógrádkövesd
J01 K01 Nógrádmarcal,50,24,13,41,128,21,10,6,3,19,2,106,41,147,458,183,312,124,Komárom-Esztergom county,J01 K01 Nógrádmarcal
J06 K06 Nógrádmegyer,81,98,64,114,357,85,68,22,14,104,15,347,114,461,1478,660,321,143,Komárom-Esztergom county,J06 K06 Nógrádmegyer
J04 K04 Nógrádsáp,52,54,22,78,206,11,35,6,4,45,12,173,78,251,751,294,299,117,Komárom-Esztergom county,J04 K04 Nógrádsáp
J06 K06 Nógrádsipek,49,37,8,67,161,11,19,7,2,28,3,122,67,189,541,191,286,101,Komárom-Esztergom county,J06 K06 Nógrádsipek
J06 K06 Nógrádszakál,31,23,27,52,133,44,12,6,4,22,2,103,52,155,502,214,324,138,Komárom-Esztergom county,J06 K06 Nógrádszakál
J04 K04 Nõtincs,72,56,34,105,267,30,37,18,3,58,11,220,105,325,964,372,297,114,Komárom-Esztergom county,J04 K04 Nõtincs
J01 K01 Õrhalom,77,51,21,100,249,27,28,9,7,44,4,193,100,293,866,324,296,111,Komárom-Esztergom county,J01 K01 Õrhalom
J04 K04 Õsagárd,20,19,7,30,76,11,8,2,.,10,0,56,30,86,255,93,297,108,Komárom-Esztergom county,J04 K04 Õsagárd
J03 K03 Palotás,111,85,37,176,409,42,45,12,2,59,12,292,176,468,1357,480,290,103,Komárom-Esztergom county,J03 K03 Palotás
J01 K01 Patak,58,38,14,89,199,35,44,8,7,59,12,169,89,258,724,267,281,103,Komárom-Esztergom county,J01 K01 Patak
J01 K01 Patvarc,41,45,19,63,168,28,20,9,2,31,4,136,63,199,608,241,306,121,Komárom-Esztergom county,J01 K01 Patvarc
J06 K06 Piliny,42,27,16,57,142,21,22,10,3,35,4,120,57,177,520,201,294,114,Komárom-Esztergom county,J06 K06 Piliny
J04 K04 Pusztaberki,4,3,1,18,26,5,3,2,1,6,1,14,18,32,82,24,256,75,Komárom-Esztergom county,J04 K04 Pusztaberki
J05 K05 Rákóczibánya,47,23,14,58,142,31,28,10,5,43,6,127,58,185,535,208,289,112,Komárom-Esztergom county,J05 K05 Rákóczibánya
J06 K06 Rimóc,124,81,50,180,435,61,47,17,8,72,10,327,180,507,1538,596,303,118,Komárom-Esztergom county,J06 K06 Rimóc
J04 K04 Romhány,163,92,41,206,502,91,67,28,8,103,18,399,206,605,1741,634,288,105,Komárom-Esztergom county,J04 K04 Romhány
J05 K05 Ságújfalu,64,44,37,81,226,29,37,11,2,50,5,195,81,276,840,338,304,122,Komárom-Esztergom county,J05 K05 Ságújfalu
J05 K02 Sámsonháza,13,7,8,24,52,8,8,1,.,9,1,37,24,61,184,71,302,116,Komárom-Esztergom county,J05 K02 Sámsonháza
J05 K05 Somoskõújfalu,166,101,41,242,550,79,87,25,6,118,19,426,242,668,1881,663,282,99,Komárom-Esztergom county,J05 K05 Somoskõújfalu
J05 K05 Sóshartyán,51,45,51,62,209,53,15,8,4,27,5,174,62,236,819,374,347,158,Komárom-Esztergom county,J05 K05 Sóshartyán
J06 K05 Szalmatercs,29,18,17,44,108,18,11,5,4,20,1,84,44,128,390,154,305,120,Komárom-Esztergom county,J06 K05 Szalmatercs
J01 K01 Szanda,42,21,16,69,148,14,22,6,4,32,3,111,69,180,508,180,282,100,Komárom-Esztergom county,J01 K01 Szanda
J03 K03 Szarvasgede,36,17,5,36,94,14,13,2,.,15,4,73,36,109,306,103,281,94,Komárom-Esztergom county,J03 K03 Szarvasgede
J04 K04 Szátok,20,18,28,60,126,45,8,6,4,18,2,84,60,144,460,190,319,132,Komárom-Esztergom county,J04 K04 Szátok
J01 K01 Szécsénke,10,11,.,26,47,6,6,3,1,10,2,31,26,57,151,47,265,82,Komárom-Esztergom county,J01 K01 Szécsénke
J06 K06 Szécsényfelfalu,25,16,9,47,97,14,11,4,3,18,1,68,47,115,326,114,283,99,Komárom-Esztergom county,J06 K06 Szécsényfelfalu
J04 K04 Szendehely,107,121,34,141,403,40,37,16,3,56,9,318,141,459,1399,537,305,117,Komárom-Esztergom county,J04 K04 Szendehely
J04 K04 Szente,16,20,3,33,72,9,14,6,3,23,1,62,33,95,268,101,282,106,Komárom-Esztergom county,J04 K04 Szente
J05 K05 Szilaspogony,11,8,11,33,63,16,8,1,4,13,2,43,33,76,230,91,303,120,Komárom-Esztergom county,J05 K05 Szilaspogony
J03 K03 Szirák,46,40,54,87,227,47,31,26,8,65,9,205,87,292,962,443,329,152,Komárom-Esztergom county,J03 K03 Szirák
J02 K02 Szuha,50,15,5,82,152,19,17,5,1,23,3,93,82,175,452,125,258,71,Komárom-Esztergom county,J02 K02 Szuha
J03 K03 Szurdokpüspöki,152,92,14,187,445,57,61,22,2,85,17,343,187,530,1468,493,277,93,Komárom-Esztergom county,J03 K03 Szurdokpüspöki
J01 K01 Szügy,100,79,36,114,329,40,41,18,4,63,10,278,114,392,1192,471,304,120,Komárom-Esztergom county,J01 K01 Szügy
J03 K03 Tar,136,81,30,194,441,78,62,27,11,100,12,347,194,541,1535,553,284,102,Komárom-Esztergom county,J03 K03 Tar
J01 K01 Terény,16,20,8,41,85,10,15,4,.,19,3,63,41,104,303,114,291,110,Komárom-Esztergom county,J01 K01 Terény
J04 K04 Tereske,42,35,16,70,163,39,11,6,5,22,3,115,70,185,554,206,299,111,Komárom-Esztergom county,J04 K04 Tereske
J04 K04 Tolmács,60,43,13,71,187,33,17,4,2,23,2,139,71,210,618,221,294,105,Komárom-Esztergom county,J04 K04 Tolmács
J03 K03 Vanyarc,98,43,25,152,318,36,36,9,4,49,5,215,152,367,1029,344,280,94,Komárom-Esztergom county,J03 K03 Vanyarc
J06 K06 Varsány,105,76,40,172,393,37,44,19,8,71,13,292,172,464,1362,505,294,109,Komárom-Esztergom county,J06 K06 Varsány
J05 K05 Vizslás,95,59,28,131,313,53,36,18,7,61,5,243,131,374,1088,401,291,107,Komárom-Esztergom county,J05 K05 Vizslás
J05 K05 Zabar,20,9,19,54,102,21,16,6,3,25,1,73,54,127,376,147,296,116,Komárom-Esztergom county,J05 K05 Zabar
County total,13245,8608,3681,19328,44862,7039,7192,2812,901,10905,1442,36439,19328,55767,159804,59175,287,106,Komárom-Esztergom county,County total
Towns of county right,4132,3518,1350,5730,14730,2656,2041,974,287,3302,553,12302,5730,18032,53393,20631,296,114,Nógrád county,Towns of county right
Other towns,45962,40383,15776,62743,164864,30253,24075,11007,3284,38366,5464,140487,62743,203230,604759,236665,298,116,Nógrád county,Other towns
Towns together,50094,43901,17126,68473,179594,32909,26116,11981,3571,41668,6017,152789,68473,221262,658152,257296,297,116,Nógrád county,Towns together
Villages,25923,23619,10296,36482,96320,17590,12239,5654,1814,19707,3120,79545,36482,116027,350164,137817,302,119,Nógrád county,Villages
County total,76017,67520,27422,104955,275914,50499,38355,17635,5385,61375,9137,232334,104955,337289,1008316,395113,299,117,Nógrád county,County total
Districts,,,,,,,,,,,,,,,,,,,Nógrád county,Districts
J01 Aszódi,2303,2105,904,3329,8641,1350,1116,483,146,1745,259,7057,3329,10386,31131,12104,300,117,Nógrád county,J01 Aszódi
J02 Budakeszi,4977,5026,2219,6727,18949,2934,2431,1268,360,4059,577,16281,6727,23008,70580,28623,307,124,Nógrád county,J02 Budakeszi
J03 Ceglédi,5229,4204,2116,7768,19317,4038,2955,1286,515,4756,609,16305,7768,24073,71850,28460,298,118,Nógrád county,J03 Ceglédi
J04 Dabasi,3139,2647,1039,4395,11220,2276,1412,711,208,2331,319,9156,4395,13551,40284,15513,297,114,Nógrád county,J04 Dabasi
J05 Dunakeszi,5289,4547,1494,6905,18235,2992,2552,1191,314,4057,606,15387,6905,22292,65734,25207,295,113,Nógrád county,J05 Dunakeszi
J06 Érdi,7473,6540,2497,10328,26838,4837,3820,1786,487,6093,984,22603,10328,32931,97569,37800,296,115,Nógrád county,J06 Érdi
J07 Gödöllõi,8374,8303,3371,11752,31800,5445,4115,2009,552,6676,1004,26724,11752,38476,116451,46175,303,120,Nógrád county,J07 Gödöllõi
J08 Gyáli,2700,2394,942,3459,9495,1916,1300,568,189,2057,309,8093,3459,11552,34735,13688,301,118,Nógrád county,J08 Gyáli
J09 Monori,4185,3495,1399,5331,14410,3172,2052,878,317,3247,499,12326,5331,17657,52911,20844,300,118,Nógrád county,J09 Monori
J10 Nagykátai,4469,3714,1761,6472,16416,3187,2342,1020,399,3761,536,13705,6472,20177,60499,23906,300,118,Nógrád county,J10 Nagykátai
J11 Nagykõrösi,1662,1318,577,2361,5918,1347,988,447,175,1610,211,5167,2361,7528,22265,8819,296,117,Nógrád county,J11 Nagykõrösi
J12 Pilisvörösvári,3176,3211,1363,4408,12158,1779,1502,763,197,2462,416,10212,4408,14620,44634,17856,305,122,Nógrád county,J12 Pilisvörösvári
J13 Ráckevei,2118,1792,792,3293,7995,1698,1182,500,208,1890,304,6592,3293,9885,29187,11307,295,114,Nógrád county,J13 Ráckevei
J14 Szentendrei,4671,4291,1895,6583,17440,2794,2505,1193,341,4039,644,14896,6583,21479,64407,25488,300,119,Nógrád county,J14 Szentendrei
J15 Szigetszentmiklósi,7298,6430,2243,9539,25510,5032,3506,1611,449,5566,804,21537,9539,31076,92333,35747,297,115,Nógrád county,J15 Szigetszentmiklósi
J16 Szobi,1514,1195,562,2140,5411,928,740,297,77,1114,192,4385,2140,6525,19304,7368,296,113,Nógrád county,J16 Szobi
J17 Váci,4148,3630,1410,5965,15153,2517,2260,953,268,3481,492,12669,5965,18634,54994,21207,295,114,Nógrád county,J17 Váci
